Job started at Sat Jun 20 10:33:51 CST 2026
Host: dribe-00
SLURM_JOB_ID=578276
SLURM_CPUS_PER_TASK=36
Rust: rustc 1.96.0 (ac68faa20 2026-05-25)
Cargo: cargo 1.96.0 (30a34c682 2026-05-25)
Thread matrix: 1,2,4,8,16,32,36
sequential,zipfian,5000,4,43,498159.80,correct=Some(true)
static,zipfian,5000,4,43,67872.66,correct=Some(true)
optimistic,zipfian,5000,4,43,392827.10,correct=Some(true)
sequential,token-transfer,5000,4,43,415034.85,correct=Some(true)
static,token-transfer,5000,4,43,246744.76,correct=Some(true)
optimistic,token-transfer,5000,4,43,425574.80,correct=Some(true)
sequential,private-state,5000,4,43,422205.69,correct=Some(true)
static,private-state,5000,4,43,16157.56,correct=Some(true)
optimistic,private-state,5000,4,43,341474.47,correct=Some(true)
sequential,no-conflict,5000,4,44,389045.41,correct=Some(true)
static,no-conflict,5000,4,44,345031.77,correct=Some(true)
optimistic,no-conflict,5000,4,44,486555.45,correct=Some(true)
sequential,hotspot,5000,4,44,489068.92,correct=Some(true)
static,hotspot,5000,4,44,27882.01,correct=Some(true)
optimistic,hotspot,5000,4,44,355847.34,correct=Some(true)
sequential,zipfian,5000,4,44,498099.25,correct=Some(true)
static,zipfian,5000,4,44,64506.94,correct=Some(true)
optimistic,zipfian,5000,4,44,391478.12,correct=Some(true)
sequential,token-transfer,5000,4,44,411654.67,correct=Some(true)
static,token-transfer,5000,4,44,249299.49,correct=Some(true)
optimistic,token-transfer,5000,4,44,408562.06,correct=Some(true)
sequential,private-state,5000,4,44,433636.11,correct=Some(true)
static,private-state,5000,4,44,16717.41,correct=Some(true)
optimistic,private-state,5000,4,44,342832.28,correct=Some(true)
sequential,no-conflict,5000,8,42,391020.05,correct=Some(true)
static,no-conflict,5000,8,42,366310.48,correct=Some(true)
optimistic,no-conflict,5000,8,42,521285.28,correct=Some(true)
sequential,hotspot,5000,8,42,493380.22,correct=Some(true)
static,hotspot,5000,8,42,27940.78,correct=Some(true)
optimistic,hotspot,5000,8,42,404882.23,correct=Some(true)
sequential,zipfian,5000,8,42,498524.27,correct=Some(true)
static,zipfian,5000,8,42,64891.57,correct=Some(true)
optimistic,zipfian,5000,8,42,404178.17,correct=Some(true)
sequential,token-transfer,5000,8,42,428447.99,correct=Some(true)
static,token-transfer,5000,8,42,256789.62,correct=Some(true)
optimistic,token-transfer,5000,8,42,449481.39,correct=Some(true)
sequential,private-state,5000,8,42,437837.61,correct=Some(true)
static,private-state,5000,8,42,15789.01,correct=Some(true)
optimistic,private-state,5000,8,42,364080.44,correct=Some(true)
sequential,no-conflict,5000,8,43,400318.37,correct=Some(true)
static,no-conflict,5000,8,43,372240.65,correct=Some(true)
optimistic,no-conflict,5000,8,43,572097.11,correct=Some(true)
sequential,hotspot,5000,8,43,499122.99,correct=Some(true)
static,hotspot,5000,8,43,27388.29,correct=Some(true)
optimistic,hotspot,5000,8,43,394007.52,correct=Some(true)
sequential,zipfian,5000,8,43,497626.72,correct=Some(true)
static,zipfian,5000,8,43,64203.29,correct=Some(true)
optimistic,zipfian,5000,8,43,416682.54,correct=Some(true)
sequential,token-transfer,5000,8,43,418623.63,correct=Some(true)
static,token-transfer,5000,8,43,250585.89,correct=Some(true)
optimistic,token-transfer,5000,8,43,449800.23,correct=Some(true)
sequential,private-state,5000,8,43,426261.71,correct=Some(true)
static,private-state,5000,8,43,15920.20,correct=Some(true)
optimistic,private-state,5000,8,43,360476.96,correct=Some(true)
sequential,no-conflict,5000,8,44,400306.25,correct=Some(true)
static,no-conflict,5000,8,44,383558.42,correct=Some(true)
optimistic,no-conflict,5000,8,44,543646.44,correct=Some(true)
sequential,hotspot,5000,8,44,499442.72,correct=Some(true)
static,hotspot,5000,8,44,28244.80,correct=Some(true)
optimistic,hotspot,5000,8,44,401786.89,correct=Some(true)
sequential,zipfian,5000,8,44,497092.41,correct=Some(true)
static,zipfian,5000,8,44,63829.52,correct=Some(true)
optimistic,zipfian,5000,8,44,414093.46,correct=Some(true)
sequential,token-transfer,5000,8,44,431396.63,correct=Some(true)
static,token-transfer,5000,8,44,254003.46,correct=Some(true)
optimistic,token-transfer,5000,8,44,450891.15,correct=Some(true)
sequential,private-state,5000,8,44,436253.28,correct=Some(true)
static,private-state,5000,8,44,15616.44,correct=Some(true)
optimistic,private-state,5000,8,44,360389.89,correct=Some(true)
sequential,no-conflict,5000,16,42,396687.47,correct=Some(true)
static,no-conflict,5000,16,42,380389.72,correct=Some(true)
optimistic,no-conflict,5000,16,42,564972.90,correct=Some(true)
sequential,hotspot,5000,16,42,499284.82,correct=Some(true)
static,hotspot,5000,16,42,28419.47,correct=Some(true)
optimistic,hotspot,5000,16,42,404618.41,correct=Some(true)
sequential,zipfian,5000,16,42,490007.23,correct=Some(true)
static,zipfian,5000,16,42,60415.72,correct=Some(true)
optimistic,zipfian,5000,16,42,425690.38,correct=Some(true)
sequential,token-transfer,5000,16,42,422412.82,correct=Some(true)
static,token-transfer,5000,16,42,243720.94,correct=Some(true)
optimistic,token-transfer,5000,16,42,446115.85,correct=Some(true)
sequential,private-state,5000,16,42,428173.62,correct=Some(true)
static,private-state,5000,16,42,15545.75,correct=Some(true)
optimistic,private-state,5000,16,42,359370.70,correct=Some(true)
sequential,no-conflict,5000,16,43,388491.91,correct=Some(true)
static,no-conflict,5000,16,43,382523.86,correct=Some(true)
optimistic,no-conflict,5000,16,43,583276.55,correct=Some(true)
sequential,hotspot,5000,16,43,494788.39,correct=Some(true)
static,hotspot,5000,16,43,28352.07,correct=Some(true)
optimistic,hotspot,5000,16,43,413464.62,correct=Some(true)
sequential,zipfian,5000,16,43,498799.59,correct=Some(true)
static,zipfian,5000,16,43,60206.19,correct=Some(true)
optimistic,zipfian,5000,16,43,418588.20,correct=Some(true)
sequential,token-transfer,5000,16,43,432132.55,correct=Some(true)
static,token-transfer,5000,16,43,232796.41,correct=Some(true)
optimistic,token-transfer,5000,16,43,462014.55,correct=Some(true)
sequential,private-state,5000,16,43,436700.37,correct=Some(true)
static,private-state,5000,16,43,16025.68,correct=Some(true)
optimistic,private-state,5000,16,43,360595.95,correct=Some(true)
sequential,no-conflict,5000,16,44,401032.45,correct=Some(true)
static,no-conflict,5000,16,44,372361.87,correct=Some(true)
optimistic,no-conflict,5000,16,44,583051.96,correct=Some(true)
sequential,hotspot,5000,16,44,495389.85,correct=Some(true)
static,hotspot,5000,16,44,28613.94,correct=Some(true)
optimistic,hotspot,5000,16,44,408693.06,correct=Some(true)
sequential,zipfian,5000,16,44,497970.72,correct=Some(true)
static,zipfian,5000,16,44,60747.37,correct=Some(true)
optimistic,zipfian,5000,16,44,416369.07,correct=Some(true)
sequential,token-transfer,5000,16,44,432973.23,correct=Some(true)
static,token-transfer,5000,16,44,233509.74,correct=Some(true)
optimistic,token-transfer,5000,16,44,458423.80,correct=Some(true)
sequential,private-state,5000,16,44,436022.89,correct=Some(true)
static,private-state,5000,16,44,15267.90,correct=Some(true)
optimistic,private-state,5000,16,44,362650.25,correct=Some(true)
sequential,no-conflict,5000,32,42,390487.48,correct=Some(true)
static,no-conflict,5000,32,42,354162.10,correct=Some(true)
optimistic,no-conflict,5000,32,42,578176.45,correct=Some(true)
sequential,hotspot,5000,32,42,482586.40,correct=Some(true)
static,hotspot,5000,32,42,21870.91,correct=Some(true)
optimistic,hotspot,5000,32,42,392102.12,correct=Some(true)
sequential,zipfian,5000,32,42,496443.63,correct=Some(true)
static,zipfian,5000,32,42,41148.23,correct=Some(true)
optimistic,zipfian,5000,32,42,404291.80,correct=Some(true)
sequential,token-transfer,5000,32,42,410563.00,correct=Some(true)
static,token-transfer,5000,32,42,190266.10,correct=Some(true)
optimistic,token-transfer,5000,32,42,420082.43,correct=Some(true)
sequential,private-state,5000,32,42,434964.65,correct=Some(true)
static,private-state,5000,32,42,16614.07,correct=Some(true)
optimistic,private-state,5000,32,42,354464.32,correct=Some(true)
sequential,no-conflict,5000,32,43,395663.53,correct=Some(true)
static,no-conflict,5000,32,43,344435.05,correct=Some(true)
optimistic,no-conflict,5000,32,43,525888.71,correct=Some(true)
sequential,hotspot,5000,32,43,496239.05,correct=Some(true)
static,hotspot,5000,32,43,27951.07,correct=Some(true)
optimistic,hotspot,5000,32,43,402265.07,correct=Some(true)
sequential,zipfian,5000,32,43,494952.03,correct=Some(true)
static,zipfian,5000,32,43,40591.97,correct=Some(true)
optimistic,zipfian,5000,32,43,407369.14,correct=Some(true)
sequential,token-transfer,5000,32,43,421704.92,correct=Some(true)
static,token-transfer,5000,32,43,185006.26,correct=Some(true)
optimistic,token-transfer,5000,32,43,449641.46,correct=Some(true)
sequential,private-state,5000,32,43,435081.11,correct=Some(true)
static,private-state,5000,32,43,16365.60,correct=Some(true)
optimistic,private-state,5000,32,43,335768.03,correct=Some(true)
sequential,no-conflict,5000,32,44,399862.64,correct=Some(true)
static,no-conflict,5000,32,44,351516.19,correct=Some(true)
optimistic,no-conflict,5000,32,44,507045.14,correct=Some(true)
sequential,hotspot,5000,32,44,490130.44,correct=Some(true)
static,hotspot,5000,32,44,28038.34,correct=Some(true)
optimistic,hotspot,5000,32,44,396792.80,correct=Some(true)
sequential,zipfian,5000,32,44,495911.75,correct=Some(true)
static,zipfian,5000,32,44,42775.04,correct=Some(true)
optimistic,zipfian,5000,32,44,403547.08,correct=Some(true)
sequential,token-transfer,5000,32,44,414294.59,correct=Some(true)
static,token-transfer,5000,32,44,184837.27,correct=Some(true)
optimistic,token-transfer,5000,32,44,381749.85,correct=Some(true)
sequential,private-state,5000,32,44,433496.14,correct=Some(true)
static,private-state,5000,32,44,15555.32,correct=Some(true)
optimistic,private-state,5000,32,44,348412.83,correct=Some(true)
sequential,no-conflict,5000,36,42,400409.54,correct=Some(true)
static,no-conflict,5000,36,42,341322.86,correct=Some(true)
optimistic,no-conflict,5000,36,42,510952.11,correct=Some(true)
sequential,hotspot,5000,36,42,490029.42,correct=Some(true)
static,hotspot,5000,36,42,27183.21,correct=Some(true)
optimistic,hotspot,5000,36,42,389739.35,correct=Some(true)
sequential,zipfian,5000,36,42,494988.29,correct=Some(true)
static,zipfian,5000,36,42,44496.36,correct=Some(true)
optimistic,zipfian,5000,36,42,397484.91,correct=Some(true)
sequential,token-transfer,5000,36,42,420906.78,correct=Some(true)
static,token-transfer,5000,36,42,158700.08,correct=Some(true)
optimistic,token-transfer,5000,36,42,403770.15,correct=Some(true)
sequential,private-state,5000,36,42,434641.75,correct=Some(true)
static,private-state,5000,36,42,15848.73,correct=Some(true)
optimistic,private-state,5000,36,42,347569.33,correct=Some(true)
sequential,no-conflict,5000,36,43,383434.14,correct=Some(true)
static,no-conflict,5000,36,43,354689.97,correct=Some(true)
optimistic,no-conflict,5000,36,43,518912.55,correct=Some(true)
sequential,hotspot,5000,36,43,491142.54,correct=Some(true)
static,hotspot,5000,36,43,27815.79,correct=Some(true)
optimistic,hotspot,5000,36,43,388374.55,correct=Some(true)
sequential,zipfian,5000,36,43,488876.07,correct=Some(true)
static,zipfian,5000,36,43,44042.79,correct=Some(true)
optimistic,zipfian,5000,36,43,391311.63,correct=Some(true)
sequential,token-transfer,5000,36,43,428493.26,correct=Some(true)
static,token-transfer,5000,36,43,166461.55,correct=Some(true)
optimistic,token-transfer,5000,36,43,424288.87,correct=Some(true)
sequential,private-state,5000,36,43,433092.04,correct=Some(true)
static,private-state,5000,36,43,16650.11,correct=Some(true)
optimistic,private-state,5000,36,43,354760.46,correct=Some(true)
sequential,no-conflict,5000,36,44,389190.10,correct=Some(true)
static,no-conflict,5000,36,44,349429.52,correct=Some(true)
optimistic,no-conflict,5000,36,44,511005.42,correct=Some(true)
sequential,hotspot,5000,36,44,495234.95,correct=Some(true)
static,hotspot,5000,36,44,27529.45,correct=Some(true)
optimistic,hotspot,5000,36,44,392730.80,correct=Some(true)
sequential,zipfian,5000,36,44,493184.97,correct=Some(true)
static,zipfian,5000,36,44,45627.52,correct=Some(true)
optimistic,zipfian,5000,36,44,387691.78,correct=Some(true)
sequential,token-transfer,5000,36,44,418746.13,correct=Some(true)
static,token-transfer,5000,36,44,165965.74,correct=Some(true)
optimistic,token-transfer,5000,36,44,428429.48,correct=Some(true)
sequential,private-state,5000,36,44,432708.43,correct=Some(true)
static,private-state,5000,36,44,15711.78,correct=Some(true)
optimistic,private-state,5000,36,44,342295.78,correct=Some(true)
Skipping remote plots because matplotlib is not available.
Copy results/raw/kabre_results.csv locally and run scripts/plot_results.py or scripts/compare_environments.py.
Job finished at Sat Jun 20 10:34:14 CST 2026
