run_id,seed,executor,workload,block_size,num_accounts,threads,compute_cost,skew,elapsed_ns,throughput_tps,scheduling_ns,execution_ns,validation_ns,commit_ns,conflicts_detected,reexecutions,accepted_txs,rejected_txs,final_state_hash,correct_vs_sequential
1-zipfian-sequential-4-1000,43,sequential,zipfian,1000,10000,4,1000,1.1,3106964,321857.60761952825,0,1577692,0,308833,0,0,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-zipfian-static-4-1000,43,static,zipfian,1000,10000,4,1000,1.1,15231598,65652.99320530912,964775,2433161,0,532595,1323,0,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-zipfian-optimistic-4-1000,43,optimistic,zipfian,1000,10000,4,1000,1.1,3450990,289771.9205213576,0,2911035,150532,290948,0,876,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-token-transfer-sequential-4-1000,43,sequential,token-transfer,1000,10000,4,1000,1.1,3293019,303672.70884255454,0,1577637,0,381711,0,0,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-token-transfer-static-4-1000,43,static,token-transfer,1000,10000,4,1000,1.1,4904162,203908.4353249342,1064611,1926596,0,531981,63,0,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-token-transfer-optimistic-4-1000,43,optimistic,token-transfer,1000,10000,4,1000,1.1,3213776,311160.45424447756,0,1880753,133905,487758,0,169,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-private-state-sequential-4-1000,43,sequential,private-state,1000,10000,4,1000,1.1,3025166,330560.3725547623,0,1503132,0,298321,0,0,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
1-private-state-static-4-1000,43,static,private-state,1000,10000,4,1000,1.1,39035017,25618.023939889667,755896,2187375,0,572518,3003,0,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
1-private-state-optimistic-4-1000,43,optimistic,private-state,1000,10000,4,1000,1.1,4170335,239788.88986136607,0,2985667,180125,357529,0,999,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
2-no-conflict-sequential-4-1000,44,sequential,no-conflict,1000,10000,4,1000,1.1,3301577,302885.5604458112,0,1572104,0,371442,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-no-conflict-static-4-1000,44,static,no-conflict,1000,10000,4,1000,1.1,3987472,250785.4600609108,1066551,1587552,0,481220,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-no-conflict-optimistic-4-1000,44,optimistic,no-conflict,1000,10000,4,1000,1.1,2982413,335298.9676480085,0,1559176,130279,466366,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-hotspot-sequential-4-1000,44,sequential,hotspot,1000,10000,4,1000,1.1,2761279,362151.0176986824,0,1527272,0,266488,0,0,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-hotspot-static-4-1000,44,static,hotspot,1000,10000,4,1000,1.1,35189003,28417.96910244942,642003,2388187,0,569907,5997,0,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-hotspot-optimistic-4-1000,44,optimistic,hotspot,1000,10000,4,1000,1.1,3737393,267566.1885169689,0,3021032,150375,272582,0,999,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-zipfian-sequential-4-1000,44,sequential,zipfian,1000,10000,4,1000,1.1,2908230,343851.7586298195,0,1491802,0,276764,0,0,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-zipfian-static-4-1000,44,static,zipfian,1000,10000,4,1000,1.1,13949220,71688.59620824677,967623,2418421,0,491530,1338,0,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-zipfian-optimistic-4-1000,44,optimistic,zipfian,1000,10000,4,1000,1.1,3401961,293948.10816467326,0,2855140,150303,291283,0,870,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-token-transfer-sequential-4-1000,44,sequential,token-transfer,1000,10000,4,1000,1.1,3343518,299086.1721097359,0,1589161,0,374530,0,0,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-token-transfer-static-4-1000,44,static,token-transfer,1000,10000,4,1000,1.1,4683099,213533.8159624642,1076412,1832343,0,540726,42,0,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-token-transfer-optimistic-4-1000,44,optimistic,token-transfer,1000,10000,4,1000,1.1,3247849,307896.08753362607,0,1835414,138006,464632,0,162,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-private-state-sequential-4-1000,44,sequential,private-state,1000,10000,4,1000,1.1,3121648,320343.6133734489,0,1528790,0,320541,0,0,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
2-private-state-static-4-1000,44,static,private-state,1000,10000,4,1000,1.1,40603574,24628.373847090403,755310,2194539,0,668755,2997,0,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
2-private-state-optimistic-4-1000,44,optimistic,private-state,1000,10000,4,1000,1.1,4390284,227775.69742640792,0,3026869,182897,384420,0,999,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
0-no-conflict-sequential-8-1000,42,sequential,no-conflict,1000,10000,8,1000,1.1,3304306,302635.4096745277,0,1584167,0,371105,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
0-no-conflict-static-8-1000,42,static,no-conflict,1000,10000,8,1000,1.1,3719893,268824.9366312418,982287,1753501,0,495081,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
0-no-conflict-optimistic-8-1000,42,optimistic,no-conflict,1000,10000,8,1000,1.1,2754662,363020.94413035066,0,1635666,132135,454644,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
0-hotspot-sequential-8-1000,42,sequential,hotspot,1000,10000,8,1000,1.1,2770255,360977.5995350608,0,1536543,0,266587,0,0,1000,0,fe6aaced548ad54177e227a11b5cd72356b5a582bbabda1e936fef246ee999f6,true
0-hotspot-static-8-1000,42,static,hotspot,1000,10000,8,1000,1.1,35454258,28205.35688548326,641283,2428218,0,560671,5994,0,1000,0,fe6aaced548ad54177e227a11b5cd72356b5a582bbabda1e936fef246ee999f6,true
0-hotspot-optimistic-8-1000,42,optimistic,hotspot,1000,10000,8,1000,1.1,3679924,271744.7425544658,0,3144425,162006,266617,0,999,1000,0,fe6aaced548ad54177e227a11b5cd72356b5a582bbabda1e936fef246ee999f6,true
0-zipfian-sequential-8-1000,42,sequential,zipfian,1000,10000,8,1000,1.1,2852878,350523.2260194793,0,1476614,0,288782,0,0,1000,0,c3e8ee121049859902fb9efc902b1f1f9ff3b1519dc3f50144655d369eb38267,true
0-zipfian-static-8-1000,42,static,zipfian,1000,10000,8,1000,1.1,14617587,68410.74385259346,953121,2571614,0,506305,1269,0,1000,0,c3e8ee121049859902fb9efc902b1f1f9ff3b1519dc3f50144655d369eb38267,true
0-zipfian-optimistic-8-1000,42,optimistic,zipfian,1000,10000,8,1000,1.1,3546075,282001.93171323225,0,2965543,163006,288702,0,872,1000,0,c3e8ee121049859902fb9efc902b1f1f9ff3b1519dc3f50144655d369eb38267,true
0-token-transfer-sequential-8-1000,42,sequential,token-transfer,1000,10000,8,1000,1.1,3505887,285234.521249544,0,1598686,0,399617,0,0,1000,0,bbcfa924be04469e9cb0ccceeecc20cf11147b9785cdd1365f998ec6c6cd6019,true
0-token-transfer-static-8-1000,42,static,token-transfer,1000,10000,8,1000,1.1,4726335,211580.43177218712,1087976,2017345,0,528940,51,0,1000,0,bbcfa924be04469e9cb0ccceeecc20cf11147b9785cdd1365f998ec6c6cd6019,true
0-token-transfer-optimistic-8-1000,42,optimistic,token-transfer,1000,10000,8,1000,1.1,3150307,317429.38069210394,0,2027288,135646,478074,0,183,1000,0,bbcfa924be04469e9cb0ccceeecc20cf11147b9785cdd1365f998ec6c6cd6019,true
0-private-state-sequential-8-1000,42,sequential,private-state,1000,10000,8,1000,1.1,3077230,324967.5844834478,0,1510841,0,308428,0,0,842,158,4dc1b9cf6d171d2b24ea25fbe3eb7d827dcae0a4a146ba3e92d2491efbfd484b,true
0-private-state-static-8-1000,42,static,private-state,1000,10000,8,1000,1.1,39663896,25211.845049210497,767027,2210539,0,622438,3000,0,842,158,4dc1b9cf6d171d2b24ea25fbe3eb7d827dcae0a4a146ba3e92d2491efbfd484b,true
0-private-state-optimistic-8-1000,42,optimistic,private-state,1000,10000,8,1000,1.1,4028449,248234.4942184945,0,3078278,191138,316082,0,999,842,158,4dc1b9cf6d171d2b24ea25fbe3eb7d827dcae0a4a146ba3e92d2491efbfd484b,true
1-no-conflict-sequential-8-1000,43,sequential,no-conflict,1000,10000,8,1000,1.1,3299443,303081.45950695314,0,1574690,0,379010,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
1-no-conflict-static-8-1000,43,static,no-conflict,1000,10000,8,1000,1.1,3703153,270040.15227024106,1063107,1667819,0,495180,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
1-no-conflict-optimistic-8-1000,43,optimistic,no-conflict,1000,10000,8,1000,1.1,2755633,362893.0267564658,0,1633270,134766,460110,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
1-hotspot-sequential-8-1000,43,sequential,hotspot,1000,10000,8,1000,1.1,2699006,370506.7717522673,0,1472430,0,260010,0,0,1000,0,45185c07d7992449281ee63a781a085974cb4781eea6a0b426fe84985d7fa22b,true
1-hotspot-static-8-1000,43,static,hotspot,1000,10000,8,1000,1.1,35422507,28230.638785673753,679112,2432221,0,607268,5994,0,1000,0,45185c07d7992449281ee63a781a085974cb4781eea6a0b426fe84985d7fa22b,true
1-hotspot-optimistic-8-1000,43,optimistic,hotspot,1000,10000,8,1000,1.1,3620510,276204.1811788947,0,3055588,155225,285162,0,999,1000,0,45185c07d7992449281ee63a781a085974cb4781eea6a0b426fe84985d7fa22b,true
1-zipfian-sequential-8-1000,43,sequential,zipfian,1000,10000,8,1000,1.1,2873855,347964.66766764503,0,1500630,0,279959,0,0,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-zipfian-static-8-1000,43,static,zipfian,1000,10000,8,1000,1.1,15034418,66514.04796647266,1016892,2552231,0,507608,1323,0,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-zipfian-optimistic-8-1000,43,optimistic,zipfian,1000,10000,8,1000,1.1,3630699,275429.05649848696,0,2943786,177168,296230,0,876,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-token-transfer-sequential-8-1000,43,sequential,token-transfer,1000,10000,8,1000,1.1,3517915,284259.28426354815,0,1608376,0,389302,0,0,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-token-transfer-static-8-1000,43,static,token-transfer,1000,10000,8,1000,1.1,4799523,208354.03851591086,1118752,2030750,0,513261,63,0,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-token-transfer-optimistic-8-1000,43,optimistic,token-transfer,1000,10000,8,1000,1.1,2876969,347588.0344904655,0,1910251,144067,408499,0,169,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-private-state-sequential-8-1000,43,sequential,private-state,1000,10000,8,1000,1.1,3203657,312143.27875924297,0,1553447,0,310668,0,0,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
1-private-state-static-8-1000,43,static,private-state,1000,10000,8,1000,1.1,39817608,25114.517175416466,773927,2264516,0,580764,3003,0,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
1-private-state-optimistic-8-1000,43,optimistic,private-state,1000,10000,8,1000,1.1,4261143,234678.81739711622,0,3088806,204061,379141,0,999,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
2-no-conflict-sequential-8-1000,44,sequential,no-conflict,1000,10000,8,1000,1.1,3361667,297471.46281889314,0,1608032,0,381206,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-no-conflict-static-8-1000,44,static,no-conflict,1000,10000,8,1000,1.1,3714601,269207.91762022354,1006166,1662303,0,502093,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-no-conflict-optimistic-8-1000,44,optimistic,no-conflict,1000,10000,8,1000,1.1,2808002,356125.1024749982,0,1623910,133755,480657,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-hotspot-sequential-8-1000,44,sequential,hotspot,1000,10000,8,1000,1.1,2781535,359513.7217399745,0,1520028,0,269818,0,0,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-hotspot-static-8-1000,44,static,hotspot,1000,10000,8,1000,1.1,36048058,27740.74542378954,667198,2424050,0,574810,5997,0,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-hotspot-optimistic-8-1000,44,optimistic,hotspot,1000,10000,8,1000,1.1,3724853,268466.9703744013,0,3053779,181272,280128,0,999,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-zipfian-sequential-8-1000,44,sequential,zipfian,1000,10000,8,1000,1.1,2896233,345276.08793905744,0,1502562,0,282865,0,0,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-zipfian-static-8-1000,44,static,zipfian,1000,10000,8,1000,1.1,15364364,65085.67487726794,965063,2555216,0,518791,1338,0,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-zipfian-optimistic-8-1000,44,optimistic,zipfian,1000,10000,8,1000,1.1,3548977,281771.3386139161,0,2891126,162092,299974,0,870,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-token-transfer-sequential-8-1000,44,sequential,token-transfer,1000,10000,8,1000,1.1,3532966,283048.2942660643,0,1615513,0,393426,0,0,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-token-transfer-static-8-1000,44,static,token-transfer,1000,10000,8,1000,1.1,4570302,218803.92149140252,1090978,1949484,0,542238,42,0,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-token-transfer-optimistic-8-1000,44,optimistic,token-transfer,1000,10000,8,1000,1.1,3079440,324734.36728755874,0,1943028,134867,462689,0,162,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-private-state-sequential-8-1000,44,sequential,private-state,1000,10000,8,1000,1.1,3268187,305980.0433696113,0,1553214,0,320070,0,0,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
2-private-state-static-8-1000,44,static,private-state,1000,10000,8,1000,1.1,36337311,27519.922979441162,785960,2317055,0,553387,2997,0,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
2-private-state-optimistic-8-1000,44,optimistic,private-state,1000,10000,8,1000,1.1,4161476,240299.35532488953,0,3056995,202990,391856,0,999,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
0-no-conflict-sequential-16-1000,42,sequential,no-conflict,1000,10000,16,1000,1.1,3345162,298939.18441020197,0,1589823,0,374474,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
0-no-conflict-static-16-1000,42,static,no-conflict,1000,10000,16,1000,1.1,4096776,244094.38055680858,1066913,1801992,0,509381,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
0-no-conflict-optimistic-16-1000,42,optimistic,no-conflict,1000,10000,16,1000,1.1,2773875,360506.5116488667,0,1772509,127483,415408,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
0-hotspot-sequential-16-1000,42,sequential,hotspot,1000,10000,16,1000,1.1,2725072,366962.78116688295,0,1490111,0,263125,0,0,1000,0,fe6aaced548ad54177e227a11b5cd72356b5a582bbabda1e936fef246ee999f6,true
0-hotspot-static-16-1000,42,static,hotspot,1000,10000,16,1000,1.1,37548782,26632.022311669123,690477,2366025,0,612100,5994,0,1000,0,fe6aaced548ad54177e227a11b5cd72356b5a582bbabda1e936fef246ee999f6,true
0-hotspot-optimistic-16-1000,42,optimistic,hotspot,1000,10000,16,1000,1.1,3631443,275372.62735502113,0,3176105,166899,270372,0,999,1000,0,fe6aaced548ad54177e227a11b5cd72356b5a582bbabda1e936fef246ee999f6,true
0-zipfian-sequential-16-1000,42,sequential,zipfian,1000,10000,16,1000,1.1,2826673,353772.79225435696,0,1517245,0,282477,0,0,1000,0,c3e8ee121049859902fb9efc902b1f1f9ff3b1519dc3f50144655d369eb38267,true
0-zipfian-static-16-1000,42,static,zipfian,1000,10000,16,1000,1.1,26019074,38433.34316970696,1020637,2452521,0,802953,1269,0,1000,0,c3e8ee121049859902fb9efc902b1f1f9ff3b1519dc3f50144655d369eb38267,true
0-zipfian-optimistic-16-1000,42,optimistic,zipfian,1000,10000,16,1000,1.1,3359402,297672.0261522735,0,2901495,170113,270018,0,872,1000,0,c3e8ee121049859902fb9efc902b1f1f9ff3b1519dc3f50144655d369eb38267,true
0-token-transfer-sequential-16-1000,42,sequential,token-transfer,1000,10000,16,1000,1.1,3177183,314744.2246795353,0,1540862,0,370336,0,0,1000,0,bbcfa924be04469e9cb0ccceeecc20cf11147b9785cdd1365f998ec6c6cd6019,true
0-token-transfer-static-16-1000,42,static,token-transfer,1000,10000,16,1000,1.1,4950295,202008.16314987288,1071003,2128842,0,588737,51,0,1000,0,bbcfa924be04469e9cb0ccceeecc20cf11147b9785cdd1365f998ec6c6cd6019,true
0-token-transfer-optimistic-16-1000,42,optimistic,token-transfer,1000,10000,16,1000,1.1,2956471,338241.0989318008,0,1959557,135840,416307,0,183,1000,0,bbcfa924be04469e9cb0ccceeecc20cf11147b9785cdd1365f998ec6c6cd6019,true
0-private-state-sequential-16-1000,42,sequential,private-state,1000,10000,16,1000,1.1,3053210,327524.14671771677,0,1503780,0,301196,0,0,842,158,4dc1b9cf6d171d2b24ea25fbe3eb7d827dcae0a4a146ba3e92d2491efbfd484b,true
0-private-state-static-16-1000,42,static,private-state,1000,10000,16,1000,1.1,38730365,25819.53462096213,772487,2265525,0,605666,3000,0,842,158,4dc1b9cf6d171d2b24ea25fbe3eb7d827dcae0a4a146ba3e92d2491efbfd484b,true
0-private-state-optimistic-16-1000,42,optimistic,private-state,1000,10000,16,1000,1.1,3882317,257578.14212492178,0,3082527,195614,282867,0,999,842,158,4dc1b9cf6d171d2b24ea25fbe3eb7d827dcae0a4a146ba3e92d2491efbfd484b,true
1-no-conflict-sequential-16-1000,43,sequential,no-conflict,1000,10000,16,1000,1.1,3347863,298698.00526485103,0,1597740,0,369699,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
1-no-conflict-static-16-1000,43,static,no-conflict,1000,10000,16,1000,1.1,3911159,255678.68757061526,1037677,1655970,0,615409,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
1-no-conflict-optimistic-16-1000,43,optimistic,no-conflict,1000,10000,16,1000,1.1,2919023,342580.3770645178,0,1697662,149345,474695,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
1-hotspot-sequential-16-1000,43,sequential,hotspot,1000,10000,16,1000,1.1,2708102,369262.3099129944,0,1481950,0,260673,0,0,1000,0,45185c07d7992449281ee63a781a085974cb4781eea6a0b426fe84985d7fa22b,true
1-hotspot-static-16-1000,43,static,hotspot,1000,10000,16,1000,1.1,35349785,28288.71519303441,690172,2379605,0,562875,5994,0,1000,0,45185c07d7992449281ee63a781a085974cb4781eea6a0b426fe84985d7fa22b,true
1-hotspot-optimistic-16-1000,43,optimistic,hotspot,1000,10000,16,1000,1.1,3407026,293511.1149724129,0,3011179,159396,255723,0,999,1000,0,45185c07d7992449281ee63a781a085974cb4781eea6a0b426fe84985d7fa22b,true
1-zipfian-sequential-16-1000,43,sequential,zipfian,1000,10000,16,1000,1.1,2829306,353443.56531248294,0,1505901,0,292592,0,0,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-zipfian-static-16-1000,43,static,zipfian,1000,10000,16,1000,1.1,16645289,60077.05843977836,1020671,2541261,0,509134,1323,0,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-zipfian-optimistic-16-1000,43,optimistic,zipfian,1000,10000,16,1000,1.1,3302190,302829.3344719716,0,2936985,162271,270898,0,876,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-token-transfer-sequential-16-1000,43,sequential,token-transfer,1000,10000,16,1000,1.1,3335375,299816.36247798224,0,1582692,0,381999,0,0,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-token-transfer-static-16-1000,43,static,token-transfer,1000,10000,16,1000,1.1,5310876,188292.8541355513,1102754,2135794,0,655413,63,0,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-token-transfer-optimistic-16-1000,43,optimistic,token-transfer,1000,10000,16,1000,1.1,3070766,325651.6452246768,0,1949268,144518,467557,0,169,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-private-state-sequential-16-1000,43,sequential,private-state,1000,10000,16,1000,1.1,3179379,314526.830554017,0,1539381,0,308167,0,0,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
1-private-state-static-16-1000,43,static,private-state,1000,10000,16,1000,1.1,36956329,27058.96464987093,790633,2278094,0,647483,3003,0,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
1-private-state-optimistic-16-1000,43,optimistic,private-state,1000,10000,16,1000,1.1,4000315,249980.31405026856,0,3097551,203518,376467,0,999,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
2-no-conflict-sequential-16-1000,44,sequential,no-conflict,1000,10000,16,1000,1.1,3364811,297193.51250337687,0,1609059,0,369740,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-no-conflict-static-16-1000,44,static,no-conflict,1000,10000,16,1000,1.1,3862382,258907.5860440526,1031159,1692027,0,521265,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-no-conflict-optimistic-16-1000,44,optimistic,no-conflict,1000,10000,16,1000,1.1,2799216,357242.8851506993,0,1693384,135136,446812,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-hotspot-sequential-16-1000,44,sequential,hotspot,1000,10000,16,1000,1.1,2711795,368759.43793686474,0,1466665,0,268214,0,0,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-hotspot-static-16-1000,44,static,hotspot,1000,10000,16,1000,1.1,35475224,28188.687406173955,654344,2383837,0,623964,5997,0,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-hotspot-optimistic-16-1000,44,optimistic,hotspot,1000,10000,16,1000,1.1,3400859,294043.35786929127,0,3022512,170502,259297,0,999,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-zipfian-sequential-16-1000,44,sequential,zipfian,1000,10000,16,1000,1.1,2808010,356124.0878771799,0,1511706,0,288469,0,0,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-zipfian-static-16-1000,44,static,zipfian,1000,10000,16,1000,1.1,17475238,57223.827223411776,959930,2568301,0,529993,1338,0,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-zipfian-optimistic-16-1000,44,optimistic,zipfian,1000,10000,16,1000,1.1,3303316,302726.1091581913,0,2925805,165689,272816,0,870,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-token-transfer-sequential-16-1000,44,sequential,token-transfer,1000,10000,16,1000,1.1,3350989,298419.3621644237,0,1612182,0,374845,0,0,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-token-transfer-static-16-1000,44,static,token-transfer,1000,10000,16,1000,1.1,4895592,204265.3881287493,1080636,2080530,0,587316,42,0,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-token-transfer-optimistic-16-1000,44,optimistic,token-transfer,1000,10000,16,1000,1.1,3020520,331068.8225868393,0,1960392,143393,443830,0,162,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-private-state-sequential-16-1000,44,sequential,private-state,1000,10000,16,1000,1.1,3056812,327138.20804158057,0,1501661,0,305926,0,0,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
2-private-state-static-16-1000,44,static,private-state,1000,10000,16,1000,1.1,39586530,25261.117860039765,765065,2238533,0,737085,2997,0,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
2-private-state-optimistic-16-1000,44,optimistic,private-state,1000,10000,16,1000,1.1,4169408,239842.2030177905,0,2989162,188019,383864,0,999,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
0-no-conflict-sequential-32-1000,42,sequential,no-conflict,1000,10000,32,1000,1.1,3361109,297520.84802962356,0,1585711,0,371138,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
0-no-conflict-static-32-1000,42,static,no-conflict,1000,10000,32,1000,1.1,4424838,225996.97435250736,1079628,2201951,0,623102,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
0-no-conflict-optimistic-32-1000,42,optimistic,no-conflict,1000,10000,32,1000,1.1,3789484,263888.1705266469,0,2089679,165807,522114,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
